address,price,lat,lon,year
1 Dalton St #2804,2950000,42.345267,-71.084125,2021
390 Commonwealth Ave #705,720000,42.348872,-71.088555,2006
393 Marlborough St #1,749000,42.350383,-71.087895,2004
42-48 Chauncy St #2C,180000,42.353708,-71.059939,2002
51 Worcester St #3,1140000,42.338662,-71.076978,2010
35 Upton St #1,2025000,42.342867,-71.072821,2021
229-233 North St #3,477000,42.363586,-71.05246,2005
1 Nassau St #2204,980000,42.348799,-71.063184,2005
65 E India Row #14D,435400,42.358036,-71.051007,2001
3 Appleton St #305,370000,42.346606,-71.069643,2004
15 Blackwood St #4,752000,42.342885,-71.08256,2007
8 Whittier Pl #23D,377000,42.366178,-71.067225,2007
156 Prince St #14,253000,42.367184,-71.057955,2000
60 Charlesgate E #121,225000,42.34729,-71.091394,2007
90 Broadway #4C,913500,42.34955,-71.066993,2016
167 Commonwealth Ave #4,699000,42.351861,-71.079104,2017
34-36 Grove St #7,265000,42.35991,-71.068536,2005
53 Gray St #1,550000,42.345632,-71.071604,2009
108 Gainsborough St #107W,274000,42.342204,-71.08831,2002
1180-1200 Washington St #507,955000,42.342961,-71.066725,2001
300 Commercial St #902,1511500,42.365011,-71.051232,2005
416 Marlborough St #703,389000,42.35004,-71.088819,2001
15 Pinckney St #7,679500,42.358959,-71.065607,2010
143 W Canton St #3,432000,42.342161,-71.07444,2006
300 Commercial St #312,255000,42.365011,-71.051232,2000
65 Mount Vernon St #7,484500,42.358029,-71.068496,2005
1 Garden St #8,540000,42.361141,-71.066911,2008
82-84 Waltham St #5,576500,42.342939,-71.070535,2011
2 Avery St #33F,785000,42.353193,-71.063136,2003
41 Worcester St #1,1210000,42.338593,-71.076899,2010
26 Temple St #2,642000,42.360483,-71.063522,2007
30-32 Grove St #5,310000,42.360123,-71.068548,2009
32 Myrtle St #4-1,570000,42.359273,-71.065736,2016
21 Father Francis Gilday St #211,653000,42.338063,-71.072716,2007
2 Avery St #31C,3400000,42.35328,-71.062559,2022
261 Beacon St #41,372000,42.353515,-71.07929,2005
108 Gainsborough St #6W,210000,42.342204,-71.08831,2000
108 Gainsborough St #6W,3e+05,42.342204,-71.08831,2004
60 Rutland St #4,410000,42.340035,-71.076404,2012
65 E India Row #31E,775000,42.358036,-71.051007,2015
1724 Washington St #5,890000,42.336794,-71.076417,2002
700 Harrison Ave #605,1462500,42.338376,-71.0707,2013
285 Columbus Ave #308,298700,42.346859,-71.074162,2008
1407-1417 Washington St #1A,405000,42.341108,-71.070355,2005
1407-1417 Washington St #1B,275000,42.341108,-71.070355,2002
1111 Boylston St #45,410000,42.346576,-71.090399,2017
21 Father Francis Gilday St #303,855000,42.338063,-71.072716,2013
7 Durham St #5,892500,42.343987,-71.08134,2004
234 Causeway St #814,567000,42.366526,-71.059296,2007
5 Goodwin Pl #3,315000,42.359876,-71.069192,2008
9 Hawthorne Pl #5M,409000,42.363479,-71.066446,2002
9 Hawthorne Pl #5M,45000,42.363479,-71.066446,2002
53 Chandler St #5,550000,42.346896,-71.071579,2004
1 Dalton St #4804,7300000,42.345267,-71.084125,2020
1 Primus Ave #1,725000,42.360299,-71.069791,2002
28 Greenwich Park #3,818000,42.335556,-71.083766,2001
258 Marlborough St #4,1450000,42.351734,-71.082502,2015
530 Massachusetts Ave #1A,655000,42.338829,-71.079739,2018
37 Worcester Sq #3,690000,42.336285,-71.074407,2018
36 Cedar Lane Way,1837500,42.358013,-71.070044,2013
7 Smith Ct,1199000,42.360891,-71.065162,2012
22 Montgomery St,2773875,42.343474,-71.074063,2018
324 Shawmut Ave #1,740000,42.341723,-71.071302,2010
464 Hanover St #5,470000,42.366961,-71.052569,2020
65 Commonwealth Ave #8B,3150000,42.352723,-71.0762,2018
75 Burbank St #505,320000,42.344495,-71.089006,2013
7 Primus Ave #7,375000,42.360002,-71.069615,2011
2 Hawthorne Pl #8J,358000,42.363418,-71.066692,2008
57 Charter St #5A,201500,42.367358,-71.054617,2007
45 Province St #907,1395000,42.356912,-71.060201,2018
43 Mount Vernon St #2,1423000,42.358381,-71.065081,2000
70-72 Mount Vernon St #1A70,3150000,42.358168,-71.067324,2016
82 Chestnut St #41,512500,42.356944,-71.069805,2019
188 Brookline Ave #27B,2125000,42.344222,-71.101666,2022
656 Tremont St #5,141500,42.341785,-71.075532,2000
34 Charter St #5A,327000,42.36689,-71.053991,2015
35 Fay St #612,680000,42.343436,-71.065405,2022
482 Beacon St #11,760000,42.351136,-71.088756,2020
34-36 Grove St #2,317000,42.35991,-71.068536,2012
580 Washington St #1103,2100000,42.353823,-71.062232,2017
61 Phillips St #1,270000,42.360314,-71.069563,2012
8 Whittier Pl #21A,532000,42.366178,-71.067225,2022
680 Tremont St #4,860000,42.341161,-71.076717,2009
15 E Springfield St #3,310000,42.336547,-71.076064,2003
144 W Concord St #3,2025000,42.339771,-71.077409,2019
30 Hancock St #1,598000,42.360547,-71.064454,2014
160 Commonwealth Ave #704,499000,42.351537,-71.078204,2008
300 Commercial St #606,445000,42.365011,-71.051232,2001
500 Commercial St #D,1685000,42.367754,-71.054396,2006
300 Commercial St #410,227000,42.365011,-71.051232,2000
300 Commercial St #511,409000,42.365011,-71.051232,2002
90 Chandler St #2,484000,42.346395,-71.072718,2005
122 Riverway #15,189000,42.343272,-71.10441,2007
49 Worcester St #4,375000,42.338648,-71.076962,2002
21 Father Francis Gilday St #209,1050000,42.338063,-71.072716,2016
273 Beacon St #3,4175000,42.353385,-71.080082,2021
8 Whittier Pl #9B,480000,42.366178,-71.067225,2019
560 Columbus Ave #7,283750,42.341122,-71.080996,2003
138 Marlborough St #1,2373600,42.352909,-71.078147,2013
142 Marlborough St,1950000,42.352858,-71.078324,2000
8 Whittier Pl #6A,390000,42.365893,-71.067451,2022
80 Broad St #604,825000,42.357598,-71.052925,2009
500 Columbus Ave #2,485000,42.342489,-71.079263,2005
300 Boylston St #712,4e+06,42.351851,-71.070215,2016
728-740 Tremont St #4,3800000,42.340362,-71.078369,2017
1411 Washington St #18,282500,42.341063,-71.070433,2001
357 Commercial St #802&3,1466875,42.366214,-71.051154,2013
112 W Concord St #3,2075000,42.339051,-71.076527,2015
36 Hull St #7,731000,42.366834,-71.055924,2017
46 Union Park #5,990000,42.657876,-70.622638,2015
61 Appleton St #2,1100000,42.345942,-71.071676,2015
40 Battery St #401,875000,42.366496,-71.051362,2009
33 Milford St #1,757350,42.343969,-71.069352,2003
358 Columbus Ave #358,464000,42.345654,-71.075321,2000
350 North St #504,675000,42.365541,-71.051744,2011
357 Commercial St #701,575000,42.366214,-71.051154,2005
5 Stillman Pl #4,435000,42.364111,-71.057742,2014
138 Prince St #4,274000,42.366402,-71.057404,2004
519 Columbus Ave #1,432000,42.341647,-71.080483,2012
15 River St #605,449000,42.356737,-71.070034,2013
28 Upton St #3,749000,42.342369,-71.072403,2021
102 Gainsborough St #102E,425000,42.342605,-71.090331,2004
78 Gainsborough St #303E,179000,42.342085,-71.087682,2000
31 E Concord St,3100000,42.337204,-71.074312,2017
124 W Newton St #1,1065000,42.341619,-71.077003,2012
147-149 Richmond St #4,530000,42.363309,-71.054132,2014
70 Fenway #24,285000,42.342869,-71.091393,2011
435 Shawmut Ave #4,520000,42.339721,-71.074689,2013
15 River St #702,960000,42.356737,-71.070034,2019
21 Appleton St #1,1165000,42.345942,-71.071676,2022
49 Revere St #1,435000,42.359664,-71.06825,2019
636-638 Beacon St #402,315000,42.349451,-71.094999,2006
500 Atlantic Ave #15Q,375000,42.353653,-71.053436,2011
500 Atlantic Ave #18C,1050000,42.353734,-71.053491,2014
500 Atlantic Ave #16R,750000,42.353653,-71.053436,2013
45 Province St #PH3B,3600000,42.356912,-71.060201,2022
110 Stuart St #27E,2100000,42.351109,-71.065637,2013
11 Saint George St #15B,578000,42.338413,-71.072101,2007
461 Commonwealth Ave #4,965000,42.351187,-71.114902,2004
83 Dartmouth St #2,593750,42.345366,-71.074867,2007
27 Ridgeway Ln #2,338000,42.360756,-71.063945,2003
39 Commercial Wharf #1,640000,42.362158,-71.050924,2003
1 Saint Charles St #3,320000,42.338754,-71.071492,2012
448 Shawmut Ave #2,327500,42.339266,-71.075006,2003
474 Massachusetts Ave #2,7e+05,42.340007,-71.081007,2022
15 Waltham St #B603,1585000,42.341368,-71.068276,2020
96 Gainsborough St #404W,575000,42.342169,-71.088083,2010
778 Boylston St #8E,1980000,42.348886,-71.081879,2022
38 Worcester St #2,376000,42.338475,-71.077082,2007
15 Concord Sq #1,425000,42.341254,-71.078646,2002
33 Dwight St #3,1065250,42.344312,-71.068642,2008
38 Holyoke St #A,660000,42.344681,-71.077972,2003
102 Gainsborough St #205E,465000,42.342605,-71.090331,2006
5 Wellington St #1,1435000,42.341369,-71.081563,2015
101 Broad St #101,305999,42.35742,-71.052494,2008
20 Follen St,1920000,42.345008,-71.079945,2006
8 Whittier Pl #8C,425000,42.366178,-71.067225,2000
77 Tyler St #5,169900,42.348776,-71.061632,2007
580 Washington St #10B,2650000,42.353823,-71.062232,2016
75 Waltham St #6,323000,42.343008,-71.070293,2001
8 W Hill Pl #2,950000,42.360229,-71.071914,2003
22 Irving St #3,275000,42.360729,-71.066252,2003
3 Appleton St #401,350000,42.346523,-71.069593,2007
65 E India Row #24B,720000,42.358036,-71.051007,2003
65 E India Row #24A,395000,42.358036,-71.051007,2004
220 Boylston St #1008,1350000,42.352207,-71.068581,2005
7 Stillman Pl #4,465000,42.364111,-71.057742,2008
390 Commonwealth Ave #511,378500,42.348872,-71.088555,2000
4 Charlesgate E #404,840000,42.349847,-71.091522,2015
11 Blake St #2,551000,0,0,2022
1313 Washington St #325,1460000,42.341948,-71.068372,2018
500 Atlantic Ave #18F,1575000,42.353653,-71.053436,2006
1 Dalton St #4503,3700000,42.345267,-71.084125,2020
80 Broad St #PH1404,1125000,42.357638,-71.052772,2018
100 Lovejoy Wharf #5N,830000,0,0,2018
300 Boylston St #1002,6150000,42.351851,-71.070215,2020
151 Tremont St #15F,1281000,42.355077,-71.063406,2019
416 Commonwealth Ave #220,1500000,42.348787,-71.090908,2017
30 Peterborough St #24,445000,42.343935,-71.096181,2015
2 Hawthorne Pl #15F,282500,42.363418,-71.066692,2007
9 N Margin St,525000,42.364131,-71.056504,2010
85 E India Row #40F,1225000,42.358311,-71.050532,2003
93 Warren Ave,3850000,42.344693,-71.073386,2018
340 Commonwealth Ave #1,1599000,42.349191,-71.086981,2012
12 Isabella St #1,1245000,42.348659,-71.069694,2022
15 Taylor St,1230000,42.344065,-71.068497,2011
220 Boylston St #9012,1350000,42.352207,-71.068581,2002
121-127 Portland St #603,808500,42.363468,-71.060818,2019
192 Marlborough St #1,2750000,42.352341,-71.080216,2013
85 E India Row #4F,1065000,42.358311,-71.050532,2018
440 Commercial St #504,858269,42.367283,-71.052961,2017
5 Jackson Ave,1175000,42.367496,-71.05502,2011
9 Temple St #B,452000,42.361051,-71.063848,2008
15 Marlborough St #1,1925000,42.3544,-71.072676,2004
23 Milford St #3,1900000,42.344086,-71.06981,2021
428 Marlborough St #1,1121000,42.34993,-71.089213,2005
428 Marlborough St #1,1121000,42.34993,-71.089213,2005
461 Park Dr #304,289000,42.345807,-71.104551,2008
462 Beacon St #52,515000,42.351402,-71.087789,2003
312 Shawmut Ave #2,3e+05,42.342105,-71.070428,2000
22 Sheafe St #1,570000,42.366404,-71.056093,2010
5 Dwight St #1,1875000,42.343877,-71.067767,2022
193 Saint Botolph St #4,750000,42.342502,-71.083713,2011
86 High St #1,1300000,42.354004,-71.055368,2022
158 Newbury St #3,2100000,42.350778,-71.078155,2022
10 Bowdoin St #210,643000,42.360946,-71.063021,2014
10 Charlesgate E #404,605000,42.350276,-71.091548,2016
6 Whittier Pl #10A,380000,42.365893,-71.067451,2004
8 Whittier Pl #15K,570000,42.366178,-71.067225,2005
8 Whittier Pl #18H,787500,42.366178,-71.067225,2008
505 Tremont St #309,1090000,42.345021,-71.070212,2013
280 Commonwealth Ave #206,458000,42.34988,-71.084357,2008
78 Gainsborough St #6E,290000,42.342085,-71.087682,2005
300 Commercial St #511,699000,42.365011,-71.051232,2014
300 Commercial St #904,1925000,42.365011,-71.051232,2013
11-11A Wiget St #2,277000,42.364086,-71.056031,2009
95 Gainsborough St #205,322000,42.342473,-71.088869,2002
39 Worcester St #3,1635000,42.338595,-71.076902,2017
141 Warren Ave #3,362000,42.344243,-71.075036,2003
99 Waltham St #2,670000,42.343205,-71.070529,2003
44 Prince St #214,541000,42.364805,-71.054735,2006
41-43 Phillips St #12,1400000,42.360434,-71.068,2001
16 Dartmouth St #1,399000,42.343232,-71.074079,2000
52 Bay State Rd,2250000,42.310852,-71.054725,2012
485-495 Harrison Ave #404,585000,42.34195,-71.066283,2007
25 Clark St #3,292500,42.365144,-71.052756,2008
359 Beacon St #6,990000,42.352277,-71.083824,2004
23 Follen St #1,496150,42.345168,-71.079821,2001
500 Columbus Ave #3,450000,42.342489,-71.079263,2011
39 Worcester St #2,820000,42.338595,-71.076902,2006
85 E India Row #20G,520000,42.358311,-71.050532,2001
1 Concord Sq #3,396000,42.340562,-71.077991,2007
133 Seaport Blvd #1805,1370000,42.350971,-71.043923,2021
36 Phillips St #36,260000,42.360255,-71.067883,2010
65 Burbank St #7,152000,42.344582,-71.088977,2006
41 Upton St #1,1760000,42.342808,-71.072592,2018
160 Commonwealth Ave #320,8e+05,42.351537,-71.078204,2017
425 Newbury St #C102,75000,42.348159,-71.089626,2013
10 Bowdoin St #406,1300000,42.360946,-71.063021,2015
416 Marlborough St #907,680000,42.35004,-71.088819,2005
20 Joy St #4,585000,42.359151,-71.065178,2013
20 Joy St #3,424000,42.359151,-71.065178,2015
300 Pier 4 Blvd #8G,5e+06,0,0,2021
160 Saint Botolph St,1350000,42.246694,-71.177759,2004
1 Louisburg Sq #5,899000,42.358029,-71.068496,2008
448 Park Dr #9,398000,42.347941,-71.105874,2006
560-574 Commonwealth Ave,5500000,42.348712,-71.097362,2015
15 Fayette St #2,550000,42.349197,-71.067093,2002
10 Rowes Wharf #PH2,1900000,42.356948,-71.050571,2007
461 Park Dr #504,339000,42.345807,-71.104551,2008
910 Beacon St #7,6e+05,42.346548,-71.10598,2009
1 Dalton St #2902,2800000,42.345267,-71.084125,2019
776 Boylston St #E10G,3300000,42.348809,-71.081814,2020
425 Newbury St #PS128,62000,42.348159,-71.089626,2004
390 Commonwealth Ave #707,639000,42.348872,-71.088555,2004
1 Charles St S #6E,1160000,42.351787,-71.067367,2014
114 Pembroke St #1,840000,42.342476,-71.076994,2013
1313 Washington St #229,1010000,42.341948,-71.068372,2018
114 Pembroke St #2,580000,42.342476,-71.076994,2014
33 Myrtle St #3,390000,42.359454,-71.065714,2011
8 Whittier Pl #16G,280500,42.366178,-71.067225,2012
424 Massachusetts Ave #102,650000,42.341225,-71.082466,2016
103 Gainsborough St #407,377000,42.342605,-71.090331,2015
1411 Washington St #8,193000,42.341063,-71.070433,2001
103 Gainsborough St #407,377000,42.342605,-71.090331,2004
254 Marlborough St #3,1925000,42.351772,-71.082362,2005
53 Gray St #1,402500,42.345632,-71.071604,2007
53 Gray St #1,641000,42.345632,-71.071604,2013
2 Hawthorne Pl #7F,212000,42.363418,-71.066692,2003
357 Commercial St #609,1050000,42.366214,-71.051154,2020
80 Revere St #7,280000,42.359453,-71.069396,2003
437-437A Columbus Ave #2,629900,42.343806,-71.077946,2014
35 Symphony Rd #B,550000,42.342954,-71.08788,2020
123 Marlborough St #4A,488000,42.353255,-71.077609,2009
252 Commonwealth Ave #4,480000,42.35025,-71.082982,2017
12 Hereford St #4,759000,42.351148,-71.086705,2004
208 W Springfield St #3,512500,42.340142,-71.080197,2013
1 Charles St S #606,1025000,42.351787,-71.067367,2004
909 Beacon St #5,489000,42.346539,-71.10565,2012
1140 Washington St #4A,1100000,42.343764,-71.065908,2014
301 Shawmut Ave #24,455000,42.342491,-71.070184,2006
62 Queensberry St #105,249000,42.342567,-71.097731,2007
121 Salem St #3A&4A,316000,42.364576,-71.055333,2012
163 Beacon St #8,268000,42.354583,-71.075346,2008
6 E Concord St,1474500,42.337529,-71.074529,2012
401 Commonwealth Ave,4200000,42.351914,-71.120876,2006
292 Marlborough St,3335000,42.35143,-71.083658,2004
387 Marlborough St #3,270000,42.350512,-71.087773,2010
126 Marlborough St,5200000,42.353061,-71.077615,2020
135 Marlborough St #10,801000,42.353102,-71.078145,2015
135 Marlborough St #P,2750000,42.353145,-71.077656,2022
261 Marlborough St #8,750000,42.35189,-71.082636,2016
405 Marlborough St #41,540000,42.350289,-71.088605,2014
6 Arlington St #5,4e+06,42.354791,-71.072323,2010
314 Marlborough St,5100000,42.351215,-71.084484,2014
28 Marlborough St #1,7e+05,42.35435,-71.073218,2000
338 Marlborough St #1,667500,42.350976,-71.085381,2000
29 Hereford St,1895000,42.350445,-71.086614,2000
431 Marlborough St #3,3680000,42.349754,-71.090312,2017
33 Marlborough St #1A,955000,42.35418,-71.073497,2017
33 Marlborough St #1,5250000,42.35418,-71.073497,2014
321 Marlborough St,1.8e+07,42.351335,-71.084758,2020
323 Marlborough St,1.8e+07,42.351313,-71.08484,2020
424 Marlborough St #2,2550000,42.349753,-71.090319,2019
424 Marlborough St #3,2550000,42.349753,-71.090319,2019
6 Marlborough St,8300000,42.35435,-71.073218,2007
277 Marlborough St,1574841,42.351767,-71.083098,2012
4 Marlborough St,4405000,42.354532,-71.072173,2011
439 Marlborough St #31,582000,42.349863,-71.090156,2019
320 Marlborough St #1,1075000,42.351157,-71.08471,2004
383 Marlborough St,2525000,42.350562,-71.087588,2005
409 Marlborough St,7950000,42.350239,-71.08879,2004
238 Marlborough St #G1,165000,42.351921,-71.081801,2002
15 Marlborough St #GDN,3415000,42.3544,-71.072676,2004
411 Marlborough St #2,415000,42.350214,-71.088883,2004
189 Marlborough St #2,3150000,42.352548,-71.079791,2017
67 Marlborough St #3,3150000,42.353892,-71.075229,2003
28 Marlborough St #4,805000,42.354241,-71.073269,2006
37 Union Park #3,2e+06,42.65739,-70.622591,2018
230 Marlborough St #3,9e+05,42.351915,-71.082179,2010
251-253 Marlborough St #7,1835000,42.351958,-71.082017,2003
242 Marlborough St #2,443000,42.351915,-71.082179,2005
287 Marlborough St #D,80000,42.351694,-71.083376,2003
70 Waltham St #1,980000,42.342839,-71.070415,2003
86 W Springfield St #1,584000,42.337271,-71.076914,2001
7 Dwight St #2,510000,42.344033,-71.06791,2008
1 Avery St #24A,1725000,42.35337,-71.062515,2001
6 Lawrence St,1800000,42.3465,-71.071141,2019
5 Melrose St #4,540000,42.349467,-71.067066,2019
9-15 Battery St #10,760000,42.36621,-71.052612,2020
12 Stoneholm St #423,325000,42.345898,-71.088231,2011
9-15 Battery St #1,590000,42.366306,-71.052544,2019
30 Battery St #30,430000,42.36647,-71.051673,2004
9 Dartmouth Pl,2800000,42.344949,-71.074634,2020
47 Appleton St,1388720,42.345946,-71.072023,2008
65 Rutland St #3,1538000,42.340334,-71.076451,2020
61 Mount Vernon St #G,495000,42.358029,-71.068496,2009
23 Margaret St #4,595000,42.365924,-71.055513,2014
2 N Bennet Ct #4,575000,42.364972,-71.053889,2018
8 Durham St,2600000,42.344114,-71.081167,2006
31 E Springfield St #4,357000,42.336325,-71.075803,2010
139 E Berkeley St #301,365000,42.343623,-71.065156,2003
20 Hancock St #4,650000,42.360831,-71.064354,2000
187 Beacon St #1,4050000,42.354533,-71.075879,2018
510 Columbus Ave #3,34625,42.342211,-71.079591,2001
78 E Brookline St #2,209000,42.337686,-71.070041,2000
27 Upton St #3,980000,42.342426,-71.072148,2001
92 Waltham St #1A,1800000,42.343022,-71.070635,2015
56 Gray St #7,199000,42.345444,-71.07159,2002
